I	O	O	O	O	
.	O	O	O	O	

Una	O	O	O	O	
promessa	O	O	O	O	
di	O	O	O	O	
matrimonio	O	O	O	O	
.	O	O	O	O	

--	O	O	O	O	
Buona	O	O	O	O	
sera	O	O	O	O	
,	O	O	O	O	
Gustavo	B-PER	O	O	O	
--	O	O	O	O	
disse	O	O	O	O	
la	O	O	O	O	
signora	B-PER	O	O	O	
Valeria	I-PER	O	O	O	
Inverigo	I-PER	O	O	O	
,	O	O	O	O	
alzando	O	O	O	O	
gli	O	O	O	O	
occhi	O	O	O	O	
dal	O	O	O	O	
suo	O	O	O	O	
ricamo	O	O	O	O	
e	O	O	O	O	
tendendo	O	O	O	O	
la	O	O	O	O	
mano	O	O	O	O	
a	O	O	O	O	
un	B-PER	O	O	O	
uomo	I-PER	O	O	O	
di	I-PER	O	O	O	
mezza	I-PER	O	O	O	
età	I-PER	O	O	O	
,	O	O	O	O	
di	O	O	O	O	
statura	O	O	O	O	
giusta	O	O	O	O	
,	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
aspetto	O	O	O	O	
simpatico	O	O	O	O	
,	O	O	O	O	
ch	O	O	O	O	
'	O	O	O	O	
era	O	O	O	O	
entrato	O	O	O	O	
senza	O	O	O	O	
farsi	O	O	O	O	
annunziare	O	O	O	O	
.	O	O	O	O	

--	O	O	O	O	
Buona	O	O	O	O	
Sera	O	O	O	O	
,	O	O	O	O	
Valeria	B-PER	O	O	O	
.	O	O	O	O	

Come	O	O	O	O	
va	O	O	O	O	
?	O	O	O	O	

Erano	O	O	O	O	
fratello	B-PER	O	O	O	
e	O	O	O	O	
sorella	B-PER	O	O	O	
,	O	O	O	O	
ella	O	O	O	O	
vedova	B-PER	O	O	O	
,	O	O	O	O	
egli	O	O	O	O	
scapolo	B-PER	O	O	O	
.	O	O	O	O	

Scambiati	O	O	O	O	
i	O	O	O	O	
saluti	O	O	O	O	
,	O	O	O	O	
l	O	O	O	O	
'	O	O	O	O	
ingegnere	B-PER	O	O	O	
Gustavo	I-PER	O	O	O	
Aldini	I-PER	O	O	O	
si	O	O	O	O	
avvicinò	O	O	O	O	
alla	O	O	O	O	
stufa	O	O	O	O	
.	O	O	O	O	

--	O	O	O	O	
Qui	O	O	O	O	
si	O	O	O	O	
sta	O	O	O	O	
bene	O	O	O	O	
.	O	O	O	O	

Dai	O	O	O	O	
Nocera	B-PER	O	O	O	
faceva	O	O	O	O	
un	O	O	O	O	
freddo	O	O	O	O	
....	O	O	O	O	
--	O	O	O	O	
Vieni	O	O	O	O	
di	O	O	O	O	
là	O	O	O	O	
?	O	O	O	O	

--	O	O	O	O	
Sì	O	O	O	O	
....	O	O	O	O	
Anzi	O	O	O	O	
l	O	O	O	O	
'	O	O	O	O	
Adelaide	B-PER	O	O	O	
m	O	O	O	O	
'	O	O	O	O	
incarica	O	O	O	O	
