Sul	O	O	O	O	
Piazzale	B-FAC	O	O	O	
di	I-FAC	O	O	O	
Porta	I-FAC	O	O	O	
Roma	I-FAC	O	O	O	
erano	O	O	O	O	
poche	B-PER	O	O	O	
persone	I-PER	O	O	O	
:	O	O	O	O	
deserta	O	O	O	O	
la	O	B-LOC	O	O	
via	O	I-LOC	O	O	
del	O	I-LOC	O	O	
laboratorio	B-FAC	I-LOC	O	O	
pirotecnico	I-FAC	I-LOC	O	O	
,	O	O	O	O	
deserta	O	O	O	O	
l	O	O	O	O	
'	O	O	O	O	
altra	O	O	O	O	
di	O	O	O	O	
faccia	O	O	O	O	
ad	O	O	O	O	
essa	O	O	O	O	
,	O	O	O	O	
ove	O	O	O	O	
,	O	O	O	O	
in	O	O	O	O	
sul	O	O	O	O	
principio	O	O	O	O	
,	O	O	O	O	
è	O	O	O	O	
la	B-FAC	O	O	O	
semplice	I-FAC	O	O	O	
e	I-FAC	O	O	O	
nuda	I-FAC	O	O	O	
fabbrica	I-FAC	O	O	O	
dell	I-FAC	O	O	O	
'	I-FAC	O	O	O	
Arcivescovado	I-FAC	O	O	O	
e	O	O	O	O	
seguono	O	O	O	O	
appresso	O	O	O	O	
altre	B-FAC	O	O	O	
fabbriche	I-FAC	O	O	O	
basse	I-FAC	O	O	O	
e	O	O	O	O	
si	O	O	O	O	
arriva	O	O	O	O	
finalmente	O	O	O	O	
alla	O	O	O	O	
Riviera	B-LOC	O	O	O	
Casilina	I-LOC	O	O	O	
,	O	O	O	O	
incoronata	O	O	O	O	
da	O	O	O	O	
una	B-FAC	O	O	O	
fila	I-FAC	O	O	O	
di	I-FAC	O	O	O	
case	I-FAC	O	O	O	
.	O	O	O	O	

L	O	O	O	O	
'	O	O	O	O	
ora	O	O	O	O	
del	O	O	O	O	
tramonto	O	O	O	O	
avanzava	O	O	O	O	
.	O	O	O	O	

Un	O	O	O	O	
lume	O	O	O	O	
dorato	O	O	O	O	
che	O	O	O	O	
,	O	O	O	O	
poc	O	O	O	O	
'	O	O	O	O	
anzi	O	O	O	O	
,	O	O	O	O	
aveva	O	O	O	O	
tutto	O	O	O	O	
acceso	O	O	O	O	
,	O	O	O	O	
nel	O	O	O	O	
lontano	O	O	O	O	
,	O	O	O	O	
il	B-LOC	O	O	O	
dosso	I-LOC	O	O	O	
fuggevole	I-LOC	O	O	O	
de	I-LOC	O	O	O	
'	I-LOC	O	O	O	
Tifati	I-LOC	O	O	O	
,	O	O	O	O	
si	O	O	O	O	
raccoglieva	O	O	O	O	
in	O	O	O	O	
coda	O	O	O	O	
a	O	O	O	O	
'	O	O	O	O	
monti	B-LOC	O	O	O	
,	O	O	O	O	
laggiù	O	O	O	O	
,	O	O	O	O	
a	O	O	O	O	
manca	O	O	O	O	
,	O	O	O	O	
ove	O	O	O	O	
la	O	O	O	O	
terra	O	O	O	O	
e	O	O	O	O	
la	B-LOC	O	O	O	
collina	I-LOC	O	O	O	
s	O	O	O	O	
'	O	O	O	O	
univano	O	O	O	O	
e	O	O	O	O	
dove	O	O	O	O	
pareva	O	O	O	O	
che	O	O	O	O	
l	O	O	O	O	
'	O	O	O	O	
ultima	O	O	O	O	
arborea	O	O	O	O	
decorazione	O	O	O	O	
di	O	O	O	O	
quelle	B-LOC	O	O	O	
gobbe	I-LOC	O	O	O	
immani	I-LOC	O	O	O	
declinasse	O	O	O	O	
nell	O	O	O	O	
'	O	O	O	O	
immensa	B-LOC	O	O	O	
e	I-LOC	O	O	O	
aperta	I-LOC	O	O	O	
campagna	I-LOC	O	O	O	
,	O	O	O	O	
