I	O	O	O	O	
.	O	O	O	O	

Rinaldo	B-PER	O	O	O	
a	O	O	O	O	
Filippo	B-PER	O	O	O	
.	O	O	O	O	

Corsenna	B-GPE	O	O	O	
,	O	O	O	O	
7	O	O	O	O	
luglio	O	O	O	O	
18	O	O	O	O	
...	O	O	O	O	
Notizie	O	O	O	O	
mie	O	O	O	O	
?	O	O	O	O	

Eccole	O	O	O	O	
.	O	O	O	O	

Son	O	O	O	O	
venuto	O	O	O	O	
qua	O	O	O	O	
,	O	O	O	O	
come	O	O	O	O	
sai	O	O	O	O	
,	O	O	O	O	
per	O	O	O	O	
dar	O	O	O	O	
pace	O	O	O	O	
a	O	O	O	O	
questi	O	O	O	O	
poveri	O	O	O	O	
nervi	O	O	O	O	
;	O	O	O	O	
e	O	O	O	O	
ci	O	O	O	O	
lavoro	O	O	O	O	
alacremente	O	O	O	O	
,	O	O	O	O	
chiudendomi	O	O	O	O	
nell	O	O	O	O	
'	O	O	O	O	
inerzia	O	O	O	O	
più	O	O	O	O	
fitta	O	O	O	O	
.	O	O	O	O	

Bada	O	O	O	O	
,	O	O	O	O	
io	O	O	O	O	
non	O	O	O	O	
so	O	O	O	O	
quanto	O	O	O	O	
sia	O	O	O	O	
vero	O	O	O	O	
che	O	O	O	O	
ai	O	O	O	O	
giorni	O	O	O	O	
nostri	O	O	O	O	
i	O	O	O	O	
nervi	O	O	O	O	
si	O	O	O	O	
sciupino	O	O	O	O	
più	O	O	O	O	
di	O	O	O	O	
prima	O	O	O	O	
,	O	O	O	O	
nella	O	O	O	O	
gran	O	O	O	O	
varietà	O	O	O	O	
e	O	O	O	O	
nella	O	O	O	O	
troppa	O	O	O	O	
intensità	O	O	O	O	
delle	O	O	O	O	
sensazioni	O	O	O	O	
:	O	O	O	O	
ma	O	O	O	O	
è	O	O	O	O	
certo	O	O	O	O	
che	O	O	O	O	
oggi	O	O	O	O	
come	O	O	O	O	
prima	O	O	O	O	
lo	O	O	O	O	
strapazzo	O	O	O	O	
nuoce	O	O	O	O	
ad	O	O	O	O	
ogni	O	O	O	O	
organismo	O	O	O	O	
,	O	O	O	O	
e	O	O	O	O	
certissimo	O	O	O	O	
poi	O	O	O	O	
che	O	O	O	O	
il	B-PER	O	O	O	
tuo	I-PER	O	O	O	
vecchio	I-PER	O	O	O	
amico	I-PER	O	O	O	
aveva	O	O	O	O	
bisogno	O	O	O	O	
di	O	O	O	O	
questo	O	O	O	O	
riposo	O	O	O	O	
;	O	O	O	O	
tanto	O	O	O	O	
gli	O	O	O	O	
pare	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
esser	O	O	O	O	
tuttavia	O	O	O	O	
sfiaccolato	O	O	O	O	
.	O	O	O	O	

Pure	O	O	O	O	
non	O	O	O	O	
faccio	O	O	O	O	
nulla	O	O	O	O	
,	O	O	O	O	
