Pierina	B-PER	O	O	O	
era	O	O	O	O	
la	O	O	B-PER	O	
figlia	O	O	I-PER	O	
,	O	O	I-PER	O	
del	O	O	I-PER	O	
guardiano	O	B-PER	I-PER	O	
della	O	I-PER	I-PER	O	
casa	B-FAC	I-PER	I-PER	O	
cantoniera	I-FAC	I-PER	I-PER	O	
numero	I-FAC	I-PER	I-PER	O	
6	I-FAC	I-PER	I-PER	O	
,	O	O	O	O	
posta	O	O	O	O	
presso	O	O	O	O	
ad	O	O	O	O	
un	B-GPE	O	O	O	
modesto	I-GPE	O	O	O	
villaggio	I-GPE	O	O	O	
,	O	O	O	O	
sulla	O	O	O	O	
via	B-LOC	O	O	O	
del	I-LOC	O	O	O	
Gottardo	I-LOC	O	O	O	
.	O	O	O	O	

Fra	O	O	O	O	
i	O	O	O	O	
primi	O	O	O	O	
ricordi	O	O	O	O	
dell	O	O	O	O	
'	O	O	O	O	
infanzia	O	O	O	O	
,	O	O	O	O	
al	O	O	O	O	
primo	O	O	O	O	
risvegliarsi	O	O	O	O	
della	O	O	O	O	
sua	O	O	O	O	
intelligenza	O	O	O	O	
intorpidita	O	O	O	O	
,	O	O	O	O	
essa	O	O	O	O	
rammentava	O	O	O	O	
che	O	O	O	O	
parecchie	O	O	O	O	
volte	O	O	O	O	
al	O	O	O	O	
giorno	O	O	O	O	
,	O	O	O	O	
suo	B-PER	O	O	O	
padre	I-PER	O	O	O	
usciva	O	O	O	O	
con	O	O	O	O	
qualche	O	O	O	O	
cosa	O	O	O	O	
arrotolata	O	O	O	O	
oppure	O	O	O	O	
con	O	O	O	O	
un	O	O	O	O	
lanternino	O	O	O	O	
in	O	O	O	O	
mano	O	O	O	O	
,	O	O	O	O	
e	O	O	O	O	
pochi	O	O	O	O	
momenti	O	O	O	O	
dopo	O	O	O	O	
,	O	O	O	O	
si	O	O	O	O	
sentiva	O	O	O	O	
uno	O	O	O	O	
strepito	O	O	O	O	
,	O	O	O	O	
che	O	O	O	O	
pareva	O	O	O	O	
il	O	O	O	O	
terremoto	O	O	O	O	
e	O	O	O	O	
faceva	O	O	O	O	
scuotere	O	O	O	O	
fino	O	O	O	O	
dalle	O	O	O	O	
fondamenta	O	O	O	O	
la	B-FAC	O	O	O	
piccola	I-FAC	O	O	O	
casa	I-FAC	O	O	O	
,	O	O	O	O	
poi	O	O	O	O	
il	O	O	O	O	
rumore	O	O	O	O	
si	O	O	O	O	
affievoliva	O	O	O	O	
,	O	O	O	O	
finchè	O	O	O	O	
si	O	O	O	O	
dileguava	O	O	O	O	
in	O	O	O	O	
lontananza	O	O	O	O	
.	O	O	O	O	

Non	O	O	O	O	
sapeva	O	O	O	O	
che	O	O	O	O	
cosa	O	O	O	O	
fosse	O	O	O	O	
,	O	O	O	O	
ma	O	O	O	O	
quando	O	O	O	O	
usciva	O	O	O	O	
il	B-PER	O	O	O	
padre	I-PER	O	O	O	
,	O	O	O	O	
essa	O	O	O	O	
stava	O	O	O	O	
attenta	O	O	O	O	
,	O	O	O	O	
aspettando	O	O	O	O	
il	O	O	O	O	
solito	O	O	O	O	
rumore	O	O	O	O	
.	O	O	O	O	

Una	O	O	O	O	
sera	O	O	O	O	
che	O	O	O	O	
il	B-PER	O	O	O	
babbo	I-PER	O	O	O	
era	O	O	O	O	
assente	O	O	O	O	
,	O	O	O	O	
ed	O	O	O	O	
essa	O	O	O	O	
un	O	O	O	O	
po	O	O	O	O	
'	O	O	O	O	
irrequieta	O	O	O	O	
,	O	O	O	O	
la	B-PER	O	O	O	
mamma	I-PER	O	O	O	
accese	O	O	O	O	
il	O	O	O	O	
lanternino	O	O	O	O	
,	O	O	O	O	
la	O	O	O	O	
prese	O	O	O	O	
fra	O	O	O	O	
le	O	O	O	O	
braccia	O	O	O	O	
e	O	O	O	O	
uscì	O	O	O	O	
sulla	O	O	O	O	
strada	B-FAC	O	O	O	
.	O	O	O	O	

L	O	O	O	O	
'	O	O	O	O	
impressione	O	O	O	O	
che	O	O	O	O	
provò	O	O	O	O	
quella	O	O	O	O	
volta	O	O	O	O	
non	O	O	O	O	
la	O	O	O	O	
dimenticò	O	O	O	O	
più	O	O	O	O	
.	O	O	O	O	

Vide	O	O	O	O	
lontano	O	O	O	O	
una	O	O	O	O	
massa	O	O	O	O	
scura	O	O	O	O	
,	O	O	O	O	
grande	O	O	O	O	
,	O	O	O	O	
gigantesca	O	O	O	O	
,	O	O	O	O	
con	O	O	O	O	
due	O	O	O	O	
occhi	O	O	O	O	
rossi	O	O	O	O	
infocati	O	O	O	O	
,	O	O	O	O	
che	O	O	O	O	
sbuffava	O	O	O	O	
e	O	O	O	O	
mandava	O	O	O	O	
lampi	O	O	O	O	
di	O	O	O	O	
fuoco	O	O	O	O	
,	O	O	O	O	
come	O	O	O	O	
un	O	O	O	O	
mostro	O	O	O	O	
fantastico	O	O	O	O	
,	O	O	O	O	
e	O	O	O	O	
quella	O	O	O	O	
massa	O	O	O	O	
nera	O	O	O	O	
veniva	O	O	O	O	
precipitosamente	O	O	O	O	
verso	O	O	O	O	
di	O	O	O	O	
loro	O	O	O	O	
come	O	O	O	O	
se	O	O	O	O	
volesse	O	O	O	O	
ingoiarle	O	O	O	O	
,	O	O	O	O	
stritolarle	O	O	O	O	
.	O	O	O	O	

Nascose	O	O	O	O	
la	O	O	O	O	
testa	O	O	O	O	
sulla	O	O	O	O	
spalla	O	O	O	O	
della	O	O	O	O	
mamma	B-PER	O	O	O	
,	O	O	O	O	
chiuse	O	O	O	O	
gli	O	O	O	O	
occhi	O	O	O	O	
e	O	O	O	O	
si	O	O	O	O	
mise	O	O	O	O	
a	O	O	O	O	
gridare	O	O	O	O	
.	O	O	O	O	

La	B-PER	O	O	O	
mamma	I-PER	O	O	O	
non	O	O	O	O	
si	O	O	O	O	
mosse	O	O	O	O	
:	O	O	O	O	
stette	O	O	O	O	
ferma	O	O	O	O	
al	O	O	O	O	
suo	O	O	O	O	
posto	O	O	O	O	
finchè	O	O	O	O	
il	O	O	O	O	
mostro	O	O	O	O	
fu	O	O	O	O	
passato	O	O	O	O	
e	O	O	O	O	
si	O	O	O	O	
sentì	O	O	O	O	
il	O	O	O	O	
rumore	O	O	O	O	
diminuire	O	O	O	O	
in	O	O	O	O	
lontananza	O	O	O	O	
e	O	O	O	O	
ad	O	O	O	O	
un	O	O	O	O	
certo	O	O	O	O	
punto	O	O	O	O	
cessare	O	O	O	O	
.	O	O	O	O	

Pierina	B-PER	O	O	O	
continuava	O	O	O	O	
a	O	O	O	O	
piangere	O	O	O	O	
e	O	O	O	O	
a	O	O	O	O	
tremare	O	O	O	O	
.	O	O	O	O	

--	O	O	O	O	
Bisognerà	O	O	O	O	
bene	O	O	O	O	
che	O	O	O	O	
ti	O	O	O	O	
abitui	O	O	O	O	
al	O	O	O	O	
passaggio	O	O	O	O	
del	O	O	O	O	
treno	B-VEH	O	O	O	
,	O	O	O	O	
mia	O	O	O	O	
piccola	O	O	O	O	
paurosa	O	O	O	O	
,	O	O	O	O	
--	O	O	O	O	
le	O	O	O	O	
disse	O	O	O	O	
la	B-PER	O	O	O	
madre	I-PER	O	O	O	
riconducendola	O	O	O	O	
in	O	O	O	O	
casa	B-FAC	O	O	O	
.	O	O	O	O	

E	O	O	O	O	
infatti	O	O	O	O	
s	O	O	O	O	
'	O	O	O	O	
abituò	O	O	O	O	
in	O	O	O	O	
breve	O	O	O	O	
a	O	O	O	O	
quel	O	O	O	O	
rumore	O	O	O	O	
,	O	O	O	O	
anzi	O	O	O	O	
quando	O	O	O	O	
cominciò	O	O	O	O	
a	O	O	O	O	
camminare	O	O	O	O	
e	O	O	O	O	
sentiva	O	O	O	O	
lo	O	O	O	O	
strepito	O	O	O	O	
della	O	O	O	O	
macchina	B-VEH	O	O	O	
,	O	O	O	O	
voleva	O	O	O	O	
correr	O	O	O	O	
fuori	O	O	O	O	
a	O	O	O	O	
veder	O	O	O	O	
il	O	O	O	O	
vapore	O	O	O	O	
,	O	O	O	O	
e	O	O	O	O	
avrebbe	O	O	O	O	
voluto	O	O	O	O	
toccarlo	O	O	O	O	
,	O	O	O	O	
e	O	O	O	O	
colle	O	O	O	O	
manine	O	O	O	O	
tese	O	O	O	O	
faceva	O	O	O	O	
festa	O	O	O	O	
al	O	O	O	O	
luccicore	O	O	O	O	
dell	O	O	O	O	
'	O	O	O	O	
ottone	O	O	O	O	
intorno	O	O	O	O	
alla	O	O	O	O	
locomotiva	B-VEH	O	O	O	
,	O	O	O	O	
seguiva	O	O	O	O	
cogli	O	O	O	O	
occhi	O	O	O	O	
la	O	O	O	O	
colonna	O	O	O	O	
di	O	O	O	O	
fumo	O	O	O	O	
,	O	O	O	O	
ed	O	O	O	O	
esclamava	O	O	O	O	
