Aspettavamo	O	O	O	O	
i	O	O	O	O	
giorni	O	O	O	O	
di	O	O	O	O	
tirocinio	O	O	O	O	
con	O	O	O	O	
una	O	O	O	O	
ansietà	O	O	O	O	
segreta	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
giorni	O	O	O	O	
di	O	O	O	O	
lezione	O	O	O	O	
erano	O	O	O	O	
monotoni	O	O	O	O	
,	O	O	O	O	
spesso	O	O	O	O	
tristi	O	O	O	O	
.	O	O	O	O	

Noi	O	O	O	O	
studiavamo	O	O	O	O	
senza	O	O	O	O	
voglia	O	O	O	O	
,	O	O	O	O	
malamente	O	O	O	O	
,	O	O	O	O	
con	O	O	O	O	
programmi	O	O	O	O	
incerti	O	O	O	O	
,	O	O	O	O	
con	O	O	O	O	
professori	B-PER	O	O	O	
troppo	O	O	O	O	
severi	O	O	O	O	
o	O	O	O	O	
assolutamente	O	O	O	O	
inetti	O	O	O	O	
.	O	O	O	O	

Eravamo	O	O	O	O	
già	O	O	O	O	
maestre	B-PER	O	O	O	
e	O	O	O	O	
l	O	O	O	O	
'	O	O	O	O	
essere	O	O	O	O	
trattate	O	O	O	O	
da	O	O	O	O	
scolarette	B-PER	O	O	O	
ci	O	O	O	O	
umiliava	O	O	O	O	
,	O	O	O	O	
ci	O	O	O	O	
stizziva	O	O	O	O	
.	O	O	O	O	

A	O	O	O	O	
casa	B-FAC	O	O	O	
,	O	O	O	O	
qualcuna	B-PER	O	O	O	
di	I-PER	O	O	O	
noi	I-PER	O	O	O	
aveva	O	O	O	O	
la	O	O	O	O	
povertà	O	O	O	O	
,	O	O	O	O	
quasi	B-PER	O	O	O	
tutte	I-PER	O	O	O	
una	O	O	O	O	
miseria	O	O	O	O	
decente	O	O	O	O	
—	O	O	O	O	
e	O	O	O	O	
chi	O	O	O	O	
un	B-PER	O	O	O	
fratello	I-PER	O	O	O	
ebete	I-PER	O	O	O	
,	O	O	O	O	
chi	O	O	O	O	
un	B-PER	O	O	O	
padre	I-PER	O	O	O	
paralizzato	I-PER	O	O	O	
,	O	O	O	O	
chi	O	O	O	O	
una	B-PER	O	O	O	
matrigna	I-PER	O	O	O	
tormentatrice	I-PER	O	O	O	
,	O	O	O	O	
qualche	O	O	O	O	
piaga	O	O	O	O	
celata	O	O	O	O	
con	O	O	O	O	
cura	O	O	O	O	
,	O	O	O	O	
qualche	O	O	O	O	
vergogna	O	O	O	O	
nascosta	O	O	O	O	
con	O	O	O	O	
una	O	O	O	O	
nobile	O	O	O	O	
pietà	O	O	O	O	
,	O	O	O	O	
qualche	O	O	O	O	
infelicità	O	O	O	O	
,	O	O	O	O	
qualche	O	O	O	O	
ingiustizia	O	O	O	O	
del	O	O	O	O	
destino	O	O	O	O	
,	O	O	O	O	
a	O	O	O	O	
cui	O	O	O	O	
la	O	O	O	O	
rassegnazione	O	O	O	O	
era	O	O	O	O	
completa	O	O	O	O	
.	O	O	O	O	

Non	O	O	O	O	
erano	O	O	O	O	
allegri	O	O	O	O	
i	O	O	O	O	
nostri	O	O	O	O	
diciotto	O	O	O	O	
anni	O	O	O	O	
,	O	O	O	O	
e	O	O	O	O	
le	O	O	O	O	
aride	O	O	O	O	
lezioni	O	O	O	O	
di	O	O	O	O	
aritmetica	O	O	O	O	
,	O	O	O	O	
di	O	O	O	O	
pedagogia	O	O	O	O	
,	O	O	O	O	
di	O	O	O	O	
geografia	O	O	O	O	
,	O	O	O	O	
finivano	O	O	O	O	
col	O	O	O	O	
ravvolgerci	O	O	O	O	
in	O	O	O	O	
un	O	O	O	O	
ambiente	O	O	O	O	
di	O	O	O	O	
malinconia	O	O	O	O	
.	O	O	O	O	

Ma	O	O	O	O	
il	O	O	O	O	
tirocinio	O	O	O	O	
ci	O	O	O	O	
salvava	O	O	O	O	
dalla	O	O	O	O	
tetraggine	O	O	O	O	
,	O	O	O	O	
rompendo	O	O	O	O	
la	O	O	O	O	
monotonia	O	O	O	O	
,	O	O	O	O	
dandoci	O	O	O	O	
un	O	O	O	O	
giorno	O	O	O	O	
di	O	O	O	O	
pausa	O	O	O	O	
.	O	O	O	O	

Eravamo	O	O	O	O	
trenta	O	O	O	O	
e	O	O	O	O	
ne	O	O	O	O	
scendevano	O	O	O	O	
tre	O	O	O	O	
al	O	O	O	O	
giorno	O	O	O	O	
al	O	O	O	O	
pianterreno	B-FAC	O	O	O	
,	O	O	O	O	
nelle	O	O	O	O	
scuole	B-FAC	O	O	O	
elementari	I-FAC	O	O	O	
:	O	O	O	O	
così	O	O	O	O	
il	O	O	O	O	
turno	O	O	O	O	
capitava	O	O	O	O	
ogni	O	O	O	O	
dieci	O	O	O	O	
giorni	O	O	O	O	
.	O	O	O	O	

In	O	O	O	O	
questo	O	O	O	O	
benedetto	O	O	O	O	
decimo	O	O	O	O	
giorno	O	O	O	O	
,	O	O	O	O	
le	B-PER	O	O	O	
tirocinanti	I-PER	O	O	O	
indossavano	O	O	O	O	
l	O	O	O	O	
'	O	O	O	O	
abito	O	O	O	O	
nuovo	O	O	O	O	
se	O	O	O	O	
lo	O	O	O	O	
avevano	O	O	O	O	
,	O	O	O	O	
e	O	O	O	O	
se	O	O	O	O	
non	O	O	O	O	
lo	O	O	O	O	
avevano	O	O	O	O	
,	O	O	O	O	
mettevano	O	O	O	O	
un	O	O	O	O	
colletto	O	O	O	O	
pulito	O	O	O	O	
,	O	O	O	O	
un	O	O	O	O	
fiocco	O	O	O	O	
di	O	O	O	O	
nastro	O	O	O	O	
per	O	O	O	O	
cravatta	O	O	O	O	
:	O	O	O	O	
si	O	O	O	O	
pettinavano	O	O	O	O	
meglio	O	O	O	O	
,	O	O	O	O	
qualcuna	B-PER	O	O	O	
si	O	O	O	O	
faceva	O	O	O	O	
i	O	O	O	O	
ricciolini	O	O	O	O	
.	O	O	O	O	

Entravano	O	O	O	O	
in	O	O	O	O	
classe	B-FAC	O	O	O	
alle	O	O	O	O	
otto	O	O	O	O	
,	O	O	O	O	
dicevano	O	O	O	O	
la	O	O	O	O	
