I	O	O	O	O	
.	O	O	O	O	

Il	O	O	O	O	
primo	O	O	O	O	
ricordo	O	O	O	O	
è	O	O	O	O	
questo	O	O	O	O	
.	O	O	O	O	

Era	O	O	O	O	
di	O	O	O	O	
aprile	O	O	O	O	
.	O	O	O	O	

Eravamo	O	O	O	O	
in	O	O	O	O	
provincia	B-GPE	O	O	O	
,	O	O	O	O	
da	O	O	O	O	
alcuni	O	O	O	O	
giorni	O	O	O	O	
,	O	O	O	O	
io	O	O	O	O	
e	O	O	O	O	
Giuliana	B-PER	O	O	O	
e	O	O	O	O	
le	B-PER	O	O	O	
nostre	I-PER	O	O	O	
due	I-PER	O	O	O	
bambine	I-PER	O	O	O	
Maria	I-PER	O	O	O	
e	I-PER	O	O	O	
Natalia	I-PER	O	O	O	
,	O	O	O	O	
per	O	O	O	O	
le	O	O	O	O	
feste	O	O	O	O	
di	O	O	O	O	
Pasqua	O	O	O	O	
,	O	O	O	O	
in	O	O	O	O	
casa	O	B-FAC	O	O	
di	O	I-FAC	O	O	
mia	B-PER	I-FAC	O	O	
madre	I-PER	I-FAC	O	O	
,	O	O	O	O	
in	O	O	O	O	
una	O	B-FAC	O	O	
grande	O	I-FAC	O	O	
e	O	I-FAC	O	O	
vecchia	O	I-FAC	O	O	
casa	O	I-FAC	O	O	
di	O	I-FAC	O	O	
campagna	B-LOC	I-FAC	O	O	
,	O	O	O	O	
detta	O	O	O	O	
La	B-FAC	O	O	O	
Badiola	I-FAC	O	O	O	
.	O	O	O	O	

Correva	O	O	O	O	
il	O	O	O	O	
settimo	O	O	O	O	
anno	O	O	O	O	
dal	O	O	O	O	
matrimonio	O	O	O	O	
.	O	O	O	O	

Ed	O	O	O	O	
erano	O	O	O	O	
già	O	O	O	O	
corsi	O	O	O	O	
tre	O	O	O	O	
anni	O	O	O	O	
da	O	O	O	O	
un	O	O	O	O	
'	O	O	O	O	
altra	O	O	O	O	
Pasqua	O	O	O	O	
che	O	O	O	O	
veramente	O	O	O	O	
m	O	O	O	O	
'	O	O	O	O	
era	O	O	O	O	
parsa	O	O	O	O	
una	O	O	O	O	
festa	O	O	O	O	
di	O	O	O	O	
perdono	O	O	O	O	
,	O	O	O	O	
di	O	O	O	O	
pace	O	O	O	O	
e	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
amore	O	O	O	O	
,	O	O	O	O	
in	O	O	O	O	
quella	B-FAC	O	O	O	
villa	I-FAC	O	O	O	
bianca	I-FAC	O	O	O	
e	I-FAC	O	O	O	
solinga	I-FAC	O	O	O	
come	I-FAC	O	O	O	
un	I-FAC	O	O	O	
monasterio	I-FAC	O	O	O	
,	O	O	O	O	
profumata	O	O	O	O	
di	O	O	O	O	
violacciocche	O	O	O	O	
;	O	O	O	O	
quando	O	O	O	O	
Natalia	O	B-PER	O	O	
,	O	I-PER	O	O	
