I	O	O	O	O	
.	O	O	O	O	

Oh	O	O	O	O	
pensare	O	O	O	O	
ad	O	O	O	O	
un	B-PER	O	O	O	
povero	I-PER	O	O	O	
Bimbo	I-PER	O	O	O	
che	O	O	O	O	
giorni	O	O	O	O	
infantili	O	O	O	O	
non	O	O	O	O	
ha	O	O	O	O	
,	O	O	O	O	
Che	O	O	O	O	
non	O	O	O	O	
ruzza	O	O	O	O	
e	O	O	O	O	
folleggia	O	O	O	O	
allegro	O	O	O	O	
,	O	O	O	O	
indomito	O	O	O	O	
,	O	O	O	O	
Che	O	O	O	O	
Dio	B-PER	O	O	O	
pregare	O	O	O	O	
e	O	O	O	O	
lodare	O	O	O	O	
non	O	O	O	O	
sa	O	O	O	O	
!	O	O	O	O	

LANDON	B-GPE	O	O	O	
.	O	O	O	O	

In	O	O	O	O	
città	B-GPE	O	O	O	
era	O	O	O	O	
già	O	O	O	O	
quasi	O	O	O	O	
buio	O	O	O	O	
.	O	O	O	O	

Fuori	O	O	O	O	
,	O	O	O	O	
nell	O	O	O	O	
'	O	O	O	O	
aperta	B-LOC	O	O	O	
campagna	I-LOC	O	O	O	
,	O	O	O	O	
la	O	O	O	O	
luce	O	O	O	O	
doveva	O	O	O	O	
indugiare	O	O	O	O	
forse	O	O	O	O	
un	O	O	O	O	
'	O	O	O	O	
altra	O	O	O	O	
mezz	O	O	O	O	
'	O	O	O	O	
ora	O	O	O	O	
;	O	O	O	O	
ma	O	O	O	O	
nelle	O	O	O	O	
strette	B-LOC	O	O	O	
vie	I-LOC	O	O	O	
dove	O	O	O	O	
mi	O	O	O	O	
conduce	O	O	O	O	
la	O	O	O	O	
mia	O	O	O	O	
storia	O	O	O	O	
,	O	O	O	O	
l	O	O	O	O	
'	O	O	O	O	
ombra	O	O	O	O	
s	O	O	O	O	
'	O	O	O	O	
addensava	O	O	O	O	
.	O	O	O	O	

Davanti	O	O	O	O	
all	O	O	O	O	
'	O	O	O	O	
uscio	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
una	B-FAC	O	O	O	
casa	I-FAC	O	O	O	
bassa	I-FAC	O	O	O	
,	I-FAC	O	O	O	
nerastra	I-FAC	O	O	O	
,	O	O	O	O	
dall	O	O	O	O	
'	O	O	O	O	
aria	O	O	O	O	
malsana	O	O	O	O	
,	O	O	O	O	
una	B-PER	O	O	O	
ragazzetta	I-PER	O	O	O	
sedeva	O	O	O	O	
sullo	O	O	O	O	
scalino	O	O	O	O	
di	O	O	O	O	
legno	O	O	O	O	
della	O	O	O	O	
soglia	O	O	O	O	
,	O	O	O	O	
guardando	O	O	O	O	
lontano	O	O	O	O	
nella	O	O	O	O	
strada	B-FAC	O	O	O	
,	O	O	O	O	
con	O	O	O	O	
occhi	O	O	O	O	
intenti	O	O	O	O	
.	O	O	O	O	

L	O	O	O	O	
'	O	O	O	O	
