I	O	O	O	O	
.	O	O	O	O	

Avevano	O	O	O	O	
finito	O	O	O	O	
di	O	O	O	O	
pranzare	O	O	O	O	
,	O	O	O	O	
con	O	O	O	O	
una	O	O	O	O	
serata	O	O	O	O	
calma	O	O	O	O	
e	O	O	O	O	
afosa	O	O	O	O	
,	O	O	O	O	
sulla	O	O	O	O	
spiaggia	O	B-LOC	O	O	
di	O	I-LOC	O	O	
Lido	B-GPE	I-LOC	O	O	
.	O	O	O	O	

Intorno	O	O	O	O	
ai	O	O	O	O	
due	B-PER	O	O	O	
amici	I-PER	O	O	O	
,	O	O	O	O	
sedute	O	O	O	O	
ad	O	O	O	O	
altri	O	O	O	O	
tavolini	O	O	O	O	
,	O	O	O	O	
eran	O	O	O	O	
donne	B-PER	O	O	O	
in	I-PER	O	O	O	
gran	I-PER	O	O	O	
parte	I-PER	O	O	O	
,	I-PER	O	O	O	
vestite	I-PER	O	O	O	
elegantemente	I-PER	O	O	O	
con	I-PER	O	O	O	
abiti	I-PER	O	O	O	
leggeri	I-PER	O	O	O	
i	O	O	O	O	
quali	O	O	O	O	
lasciavan	O	O	O	O	
trasparire	O	O	O	O	
le	O	O	O	O	
rosee	O	O	O	O	
carni	O	O	O	O	
delle	O	O	O	O	
braccia	O	O	O	O	
e	O	O	O	O	
della	O	O	O	O	
gola	O	O	O	O	
.	O	O	O	O	

Venivano	O	O	O	O	
a	O	O	O	O	
quando	O	O	O	O	
a	O	O	O	O	
quando	O	O	O	O	
da	O	O	O	O	
quei	B-PER	O	O	O	
gruppi	I-PER	O	O	O	
femminili	I-PER	O	O	O	
ondate	O	O	O	O	
di	O	O	O	O	
profumi	O	O	O	O	
e	O	O	O	O	
a	O	O	O	O	
quando	O	O	O	O	
a	O	O	O	O	
quando	O	O	O	O	
un	O	O	O	O	
fruscio	O	O	O	O	
di	O	O	O	O	
sottane	O	O	O	O	
.	O	O	O	O	

Allorchè	O	O	O	O	
furono	O	O	O	O	
accesi	O	O	O	O	
i	O	O	O	O	
globi	O	O	O	O	
della	O	O	O	O	
luce	O	O	O	O	
elettrica	O	O	O	O	
,	O	O	O	O	
una	O	O	O	O	
tinta	O	O	O	O	
violacea	O	O	O	O	
si	O	O	O	O	
distese	O	O	O	O	
sui	O	O	O	O	
volti	O	O	O	O	
,	O	O	O	O	
sui	O	O	O	O	
capelli	O	O	O	O	
,	O	O	O	O	
sulle	O	O	O	O	
vesti	O	O	O	O	
;	O	O	O	O	
ma	O	O	O	O	
le	O	O	O	O	
cene	O	O	O	O	
volgevano	O	O	O	O	
al	O	O	O	O	
termine	O	O	O	O	
e	O	O	O	O	
i	O	O	O	O	
raggi	O	O	O	O	
illuminavano	O	O	O	O	
le	O	O	O	O	
coppe	O	O	O	O	
e	O	O	O	O	
le	O	O	O	O	
bottiglie	O	O	O	O	
;	O	O	O	O	
