I	O	O	O	O	
.	O	O	O	O	

Fulvio	B-PER	O	O	O	
s	O	O	O	O	
'	O	O	O	O	
inchinò	O	O	O	O	
,	O	O	O	O	
prese	O	O	O	O	
dalla	O	O	O	O	
mano	O	O	O	O	
di	O	O	O	O	
Paola	B-PER	O	O	O	
il	O	O	O	O	
gelato	O	O	O	O	
che	O	O	O	O	
ella	O	O	O	O	
,	O	O	O	O	
sorridendo	O	O	O	O	
dolcissimamente	O	O	O	O	
,	O	O	O	O	
gli	O	O	O	O	
porgeva	O	O	O	O	
,	O	O	O	O	
e	O	O	O	O	
le	O	O	O	O	
disse	O	O	O	O	
,	O	O	O	O	
guardandola	O	O	O	O	
negli	O	O	O	O	
occhi	O	O	O	O	
:	O	O	O	O	
—	O	O	O	O	
Vi	O	O	O	O	
amo	O	O	O	O	
.	O	O	O	O	

—	O	O	O	O	
Non	O	O	O	O	
dovete	O	O	O	O	
amarmi	O	O	O	O	
—	O	O	O	O	
mormorò	O	O	O	O	
lei	O	O	O	O	
senza	O	O	O	O	
scomporsi	O	O	O	O	
,	O	O	O	O	
seguitando	O	O	O	O	
a	O	O	O	O	
sorridere	O	O	O	O	
.	O	O	O	O	

—	O	O	O	O	
E	O	O	O	O	
perchè	O	O	O	O	
?	O	O	O	O	

—	O	O	O	O	
Perchè	O	O	O	O	
ho	O	O	O	O	
marito	B-PER	O	O	O	
—	O	O	O	O	
ribattè	O	O	O	O	
ella	O	O	O	O	
,	O	O	O	O	
ma	O	O	O	O	
placidamente	O	O	O	O	
.	O	O	O	O	

E	O	O	O	O	
gli	O	O	O	O	
occhi	O	O	O	O	
di	O	O	O	O	
Fulvio	B-PER	O	O	O	
,	O	O	O	O	
di	O	O	O	O	
un	O	O	O	O	
tetro	O	O	O	O	
azzurro	O	O	O	O	
,	O	O	O	O	
lampeggiarono	O	O	O	O	
di	O	O	O	O	
passione	O	O	O	O	
.	O	O	O	O	

Ella	O	O	O	O	
restava	O	O	O	O	
innanzi	O	O	O	O	
a	O	O	O	O	
lui	O	O	O	O	
,	O	O	O	O	
senza	O	O	O	O	
mostrare	O	O	O	O	
alcun	O	O	O	O	
turbamento	O	O	O	O	
,	O	O	O	O	
sorridendo	O	O	O	O	
ancora	O	O	O	O	
,	O	O	O	O	
tutta	O	O	O	O	
rossa	O	O	O	O	
,	O	O	O	O	
con	O	O	O	O	
le	O	O	O	O	
belle	O	O	O	O	
braccia	O	O	O	O	
bianche	O	O	O	O	
e	O	O	O	O	
prosciolte	O	O	O	O	
sotto	O	O	O	O	
il	O	O	O	O	
merletto	O	O	O	O	
nero	O	O	O	O	
delle	O	O	O	O	
maniche	O	O	O	O	
.	O	O	O	O	

Sul	O	O	O	O	
merletto	O	O	O	O	
nero	O	O	O	O	
e	O	O	O	O	
sulle	O	O	O	O	
bianche	O	O	O	O	
braccia	O	O	O	O	
