I	O	O	O	O	
.	O	O	O	O	

Ella	O	O	O	O	
guardava	O	O	O	O	
il	O	O	O	O	
fragile	O	O	O	O	
fiore	O	O	O	O	
che	O	O	O	O	
si	O	O	O	O	
agitava	O	O	O	O	
nelle	O	O	O	O	
mani	O	O	O	O	
del	O	O	O	O	
bel	B-PER	O	O	O	
principe	I-PER	O	O	O	
:	O	O	O	O	
e	O	O	O	O	
un	O	O	O	O	
sottile	O	O	O	O	
brivido	O	O	O	O	
di	O	O	O	O	
terrore	O	O	O	O	
la	O	O	O	O	
invadeva	O	O	O	O	
lentamente	O	O	O	O	
.	O	O	O	O	

Ora	O	O	O	O	
il	B-PER	O	O	O	
bel	I-PER	O	O	O	
principe	I-PER	O	O	O	
indifferente	I-PER	O	O	O	
e	I-PER	O	O	O	
freddo	I-PER	O	O	O	
aveva	O	O	O	O	
fissato	O	O	O	O	
il	O	O	O	O	
fiore	O	O	O	O	
,	O	O	O	O	
quasi	O	O	O	O	
avesse	O	O	O	O	
voluto	O	O	O	O	
contarne	O	O	O	O	
i	O	O	O	O	
petali	O	O	O	O	
bianchi	O	O	O	O	
,	O	O	O	O	
dove	O	O	O	O	
si	O	O	O	O	
contiene	O	O	O	O	
la	O	O	O	O	
parola	O	O	O	O	
del	O	O	O	O	
destino	O	O	O	O	
,	O	O	O	O	
e	O	O	O	O	
avendo	O	O	O	O	
cavato	O	O	O	O	
dalla	O	O	O	O	
tasca	O	O	O	O	
un	O	O	O	O	
portafoglino	O	O	O	O	
molle	O	O	O	O	
,	O	O	O	O	
di	O	O	O	O	
seta	O	O	O	O	
rosea	O	O	O	O	
,	O	O	O	O	
accorciò	O	O	O	O	
il	O	O	O	O	
gambo	O	O	O	O	
del	O	O	O	O	
fiore	O	O	O	O	
,	O	O	O	O	
e	O	O	O	O	
lo	O	O	O	O	
chiuse	O	O	O	O	
fra	O	O	O	O	
le	O	O	O	O	
pieghe	O	O	O	O	
,	O	O	O	O	
come	O	O	O	O	
in	O	O	O	O	
una	O	O	O	O	
custodia	O	O	O	O	
dolce	O	O	O	O	
e	O	O	O	O	
sacra	O	O	O	O	
.	O	O	O	O	

Miss	B-PER	O	O	O	
Daisy	I-PER	O	O	O	
aveva	O	O	O	O	
seguito	O	O	O	O	
con	O	O	O	O	
lo	O	O	O	O	
sguardo	O	O	O	O	
tutto	O	O	O	O	
ciò	O	O	O	O	
,	O	O	O	O	
e	O	O	O	O	
quando	O	O	O	O	
vide	O	O	O	O	
sparire	O	O	O	O	
il	O	O	O	O	
fiore	O	O	O	O	
,	O	O	O	O	
e	O	O	O	O	
poi	O	O	O	O	
sparire	O	O	O	O	
,	O	O	O	O	
nella	O	O	O	O	
tasca	O	O	O	O	
del	O	O	O	O	
petto	O	O	O	O	
,	O	O	O	O	
la	O	O	O	O	
sua	O	O	O	O	
rosea	O	O	O	O	
