LIBRO	O	O	O	O	
PRIMO	O	O	O	O	
.	O	O	O	O	

—	O	O	O	O	
Forse	O	O	O	O	
—	O	O	O	O	
rispondeva	O	O	O	O	
la	B-PER	O	O	O	
donna	I-PER	O	O	O	
,	O	O	O	O	
quasi	O	O	O	O	
protendendo	O	O	O	O	
il	O	O	O	O	
sorriso	O	O	O	O	
contro	O	O	O	O	
il	O	O	O	O	
vento	O	O	O	O	
eroico	O	O	O	O	
della	O	O	O	O	
rapidità	O	O	O	O	
,	O	O	O	O	
nel	O	O	O	O	
battito	O	O	O	O	
del	O	O	O	O	
suo	O	O	O	O	
gran	O	O	O	O	
velo	O	O	O	O	
ora	O	O	O	O	
grigio	O	O	O	O	
ora	O	O	O	O	
argentino	O	O	O	O	
come	O	O	O	O	
i	B-LOC	O	O	O	
salici	I-LOC	O	O	O	
della	I-LOC	O	O	O	
pianura	I-LOC	O	O	O	
fuggente	I-LOC	O	O	O	
.	O	O	O	O	

—	O	O	O	O	
Non	O	O	O	O	
forse	O	O	O	O	
.	O	O	O	O	

Bisogna	O	O	O	O	
che	O	O	O	O	
sia	O	O	O	O	
,	O	O	O	O	
bisogna	O	O	O	O	
che	O	O	O	O	
sia	O	O	O	O	
!	O	O	O	O	

È	O	O	O	O	
orribile	O	O	O	O	
quel	O	O	O	O	
che	O	O	O	O	
fate	O	O	O	O	
,	O	O	O	O	
Isabella	B-PER	O	O	O	
:	O	O	O	O	
non	O	O	O	O	
ha	O	O	O	O	
alcuna	O	O	O	O	
scusa	O	O	O	O	
,	O	O	O	O	
alcuna	O	O	O	O	
discolpa	O	O	O	O	
.	O	O	O	O	

È	O	O	O	O	
una	O	O	O	O	
crudeltà	O	O	O	O	
quasi	O	O	O	O	
brutale	O	O	O	O	
,	O	O	O	O	
un	O	O	O	O	
'	O	O	O	O	
offesa	O	O	O	O	
atroce	O	O	O	O	
al	O	O	O	O	
corpo	O	O	O	O	
e	O	O	O	O	
all	O	O	O	O	
'	O	O	O	O	
anima	O	O	O	O	
,	O	O	O	O	
un	O	O	O	O	
disconoscimento	O	O	O	O	
inumano	O	O	O	O	
dell	O	O	O	O	
'	O	O	O	O	
amore	O	O	O	O	
e	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
ogni	O	O	O	O	
bellezza	O	O	O	O	
e	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
ogni	O	O	O	O	
gentilezza	O	O	O	O	
dell	O	O	O	O	
'	O	O	O	O	
amore	O	O	O	O	
,	O	O	O	O	
Isabella	B-PER	O	O	O	
.	O	O	O	O	

Che	O	O	O	O	
volete	O	O	O	O	
voi	O	O	O	O	
fare	O	O	O	O	
di	O	O	O	O	
me	O	O	O	O	
?	O	O	O	O	

Volete	O	O	O	O	
rendermi	O	O	O	O	
ancor	O	O	O	O	
più	O	O	O	O	
disperato	O	O	O	O	
e	O	O	O	O	
più	O	O	O	O	
folle	O	O	O	O	
?	O	O	O	O	

—	O	O	O	O	
Forse	O	O	O	O	
—	O	O	O	O	
rispondeva	O	O	O	O	
la	B-PER	O	O	O	
donna	I-PER	O	O	O	
,	O	O	O	O	
aguzzando	O	O	O	O	
il	O	O	O	O	
suo	O	O	O	O	
sorriso	O	O	O	O	
