PARTE	O	O	O	O	
PRIMA	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
.	O	O	O	O	

Ero	O	O	O	O	
da	O	O	O	O	
pochi	O	O	O	O	
giorni	O	O	O	O	
a	O	O	O	O	
Valdigorgo	B-GPE	O	O	O	
,	O	O	O	O	
e	O	O	O	O	
già	O	O	O	O	
deluso	O	O	O	O	
nel	O	O	O	O	
tentativo	O	O	O	O	
estremo	O	O	O	O	
per	O	O	O	O	
cui	O	O	O	O	
mi	O	O	O	O	
ero	O	O	O	O	
trasportato	O	O	O	O	
da	O	O	O	O	
Molinella	B-GPE	O	O	O	
,	O	O	O	O	
alla	O	O	O	O	
casa	O	B-FAC	O	O	
dell	O	I-FAC	O	O	
'	O	I-FAC	O	O	
amico	B-PER	I-FAC	O	O	
Moser	I-PER	I-FAC	O	O	
,	O	O	O	O	
alle	O	O	O	O	
Prealpi	B-LOC	O	O	O	
.	O	O	O	O	

Non	O	O	O	O	
avevo	O	O	O	O	
avuto	O	O	O	O	
la	O	O	O	O	
speranza	O	O	O	O	
che	O	O	O	O	
l	B-LOC	O	O	O	
'	I-LOC	O	O	O	
aria	I-LOC	O	O	O	
di	I-LOC	O	O	O	
lassù	I-LOC	O	O	O	
mi	O	O	O	O	
purificasse	O	O	O	O	
lo	O	O	O	O	
spirito	O	O	O	O	
;	O	O	O	O	
soltanto	O	O	O	O	
avevo	O	O	O	O	
pensato	O	O	O	O	
che	O	O	O	O	
la	O	O	O	O	
famigliarità	O	O	O	O	
con	O	O	O	O	
gente	B-PER	O	O	O	
di	I-PER	O	O	O	
cuore	I-PER	O	O	O	
potrebbe	O	O	O	O	
scuotermi	O	O	O	O	
il	O	O	O	O	
cuore	O	O	O	O	
.	O	O	O	O	

Tre	O	O	O	O	
anni	O	O	O	O	
innanzi	O	O	O	O	
,	O	O	O	O	
quando	O	O	O	O	
combattevo	O	O	O	O	
i	O	O	O	O	
primi	O	O	O	O	
fieri	O	O	O	O	
assalti	O	O	O	O	
del	O	O	O	O	
nemico	O	O	O	O	
insorto	O	O	O	O	
in	O	O	O	O	
me	O	O	O	O	
,	O	O	O	O	
non	O	O	O	O	
avevo	O	O	O	O	
attinto	O	O	O	O	
lassù	O	O	O	O	
,	O	O	O	O	
nuove	O	O	O	O	
forze	O	O	O	O	
alla	O	O	O	O	
resistenza	O	O	O	O	
?	O	O	O	O	

là	O	O	O	O	
non	O	O	O	O	
avevo	O	O	O	O	
provato	O	O	O	O	
il	O	O	O	O	
sollievo	O	O	O	O	
di	O	O	O	O	
lunghe	O	O	O	O	
tregue	O	O	O	O	
?	O	O	O	O	

Claudio	B-PER	O	O	O	
Moser	I-PER	O	O	O	
con	O	O	O	O	
animo	O	O	O	O	
aperto	O	O	O	O	
e	O	O	O	O	
affetto	O	O	O	O	
antico	O	O	O	O	
;	O	O	O	O	
Eugenia	B-PER	O	O	O	
,	I-PER	O	O	O	
sua	I-PER	O	O	O	
moglie	I-PER	O	O	O	
,	O	O	O	O	
con	O	O	O	O	
la	O	O	O	O	
bontà	O	O	O	O	
che	O	O	O	O	
io	O	O	O	O	
non	O	O	O	O	
sapevo	O	O	O	O	
paragonare	O	O	O	O	
se	O	O	O	O	
non	O	O	O	O	
alla	O	O	O	O	
bontà	O	O	O	O	
di	O	O	O	O	
