I	O	O	O	O	
.	O	O	O	O	

Alla	O	O	O	O	
vista	O	O	O	O	
dilatata	O	O	O	O	
ancora	O	O	O	O	
dal	O	O	O	O	
largo	O	O	O	O	
e	O	O	O	O	
dalle	O	O	O	O	
raffiche	O	O	O	O	
di	O	O	O	O	
capo	B-LOC	O	O	O	
Linguetta	I-LOC	O	O	O	
,	O	O	O	O	
non	O	O	O	O	
c	O	O	O	O	
'	O	O	O	O	
è	O	O	O	O	
gran	O	O	O	O	
che	O	O	O	O	
di	O	O	O	O	
cambiato	O	O	O	O	
dentro	O	O	O	O	
questa	B-LOC	O	O	O	
rada	I-LOC	O	O	O	
,	O	O	O	O	
dall	O	O	O	O	
'	O	O	O	O	
ultima	O	O	O	O	
volta	O	O	O	O	
che	O	O	O	O	
vi	O	O	O	O	
venni	O	O	O	O	
,	O	O	O	O	
ai	O	O	O	O	
primi	O	O	O	O	
tempi	O	O	O	O	
della	O	O	O	O	
nostra	O	O	O	O	
occupazione	O	O	O	O	
.	O	O	O	O	

Stessa	O	O	O	O	
impressione	O	O	O	O	
d	B-LOC	O	O	O	
'	I-LOC	O	O	O	
immenso	I-LOC	O	O	O	
lago	I-LOC	O	O	O	
perennemente	O	O	O	O	
sconvolto	O	O	O	O	
dal	O	O	O	O	
Ponente	B-LOC	O	O	O	
,	O	O	O	O	
stesso	O	O	O	O	
addensamento	O	O	O	O	
di	O	O	O	O	
nuvole	O	O	O	O	
in	O	O	O	O	
corsa	O	O	O	O	
sulle	O	O	O	O	
cime	B-LOC	O	O	O	
dei	I-LOC	O	O	O	
monti	I-LOC	O	O	O	
,	O	O	O	O	
sbrandellate	O	O	O	O	
attorno	O	O	O	O	
alla	O	O	O	O	
vetta	B-LOC	O	O	O	
di	I-LOC	O	O	O	
Kanina	I-LOC	O	O	O	
,	O	O	O	O	
diradate	O	O	O	O	
verso	O	O	O	O	
la	O	B-LOC	O	O	
vallata	O	I-LOC	O	O	
di	O	I-LOC	O	O	
Valona	B-GPE	I-LOC	O	O	
e	O	O	O	O	
più	O	O	O	O	
in	O	O	O	O	
là	O	O	O	O	
divorate	O	O	O	O	
dalla	O	O	O	O	
distesa	B-LOC	O	O	O	
di	I-LOC	O	O	O	
paludi	I-LOC	O	O	O	
che	O	O	O	O	
si	O	O	O	O	
allunga	O	O	O	O	
a	O	O	O	O	
perdita	O	O	O	O	
di	O	O	O	O	
vista	O	O	O	O	
fino	O	O	O	O	
alle	O	O	O	O	
foci	B-LOC	O	O	O	
della	I-LOC	O	O	O	
Voiussa	I-LOC	O	O	O	
,	O	O	O	O	
come	O	O	O	O	
se	O	O	O	O	
il	O	O	O	O	
vento	O	O	O	O	
vi	O	O	O	O	
si	O	O	O	O	
fosse	O	O	O	O	
aperta	O	O	O	O	
una	B-LOC	O	O	O	
grande	I-LOC	O	O	O	
via	I-LOC	O	O	O	
