10	O	O	O	O	
Febbraio	O	O	O	O	
1880	O	O	O	O	
.	O	O	O	O	

Sono	O	O	O	O	
partiti	O	O	O	O	
,	O	O	O	O	
ed	O	O	O	O	
io	O	O	O	O	
...	O	O	O	O	
Oh	O	O	O	O	
!	O	O	O	O	

io	O	O	O	O	
finalmente	O	O	O	O	
ho	O	O	O	O	
un	O	O	O	O	
'	O	O	O	O	
ora	O	O	O	O	
di	O	O	O	O	
pace	O	O	O	O	
dopo	O	O	O	O	
il	O	O	O	O	
continuo	O	O	O	O	
da	O	O	O	O	
fare	O	O	O	O	
di	O	O	O	O	
questi	O	O	O	O	
giorni	O	O	O	O	
.	O	O	O	O	

Nell	O	O	O	O	
'	O	O	O	O	
abbracciarmi	O	O	O	O	
mio	B-PER	O	O	O	
figlio	I-PER	O	O	O	
mi	O	O	O	O	
ha	O	O	O	O	
detto	O	O	O	O	
:	O	O	O	O	
E	O	O	O	O	
tu	B-PER	O	O	O	
mamma	I-PER	O	O	O	
,	O	O	O	O	
riposati	O	O	O	O	
che	O	O	O	O	
ne	O	O	O	O	
hai	O	O	O	O	
bisogno	O	O	O	O	
!	O	O	O	O	

...	O	O	O	O	
Raggiante	O	O	O	O	
era	O	O	O	O	
,	O	O	O	O	
lui	O	O	O	O	
!	O	O	O	O	

Ho	O	O	O	O	
dovuto	O	O	O	O	
ritornare	O	O	O	O	
con	O	O	O	O	
la	O	O	O	O	
memoria	O	O	O	O	
ai	O	O	O	O	
tempi	O	O	O	O	
della	O	O	O	O	
sua	O	O	O	O	
fanciullezza	O	O	O	O	
,	O	O	O	O	
allorchè	O	O	O	O	
lo	O	O	O	O	
portavo	O	O	O	O	
con	O	O	O	O	
me	O	O	O	O	
in	O	O	O	O	
vacanza	O	O	O	O	
,	O	O	O	O	
per	O	O	O	O	
trovare	O	O	O	O	
un	O	O	O	O	
riscontro	O	O	O	O	
alla	O	O	O	O	
gioia	O	O	O	O	
che	O	O	O	O	
gl	O	O	O	O	
'	O	O	O	O	
illuminava	O	O	O	O	
il	O	O	O	O	
volto	O	O	O	O	
questa	O	O	O	O	
mattina	O	O	O	O	
.	O	O	O	O	

E	O	O	O	O	
ancora	O	O	O	O	
,	O	O	O	O	
nel	O	O	O	O	
confronto	O	O	O	O	
,	O	O	O	O	
la	O	O	O	O	
gioia	O	O	O	O	
del	O	O	O	O	
fanciullo	B-PER	O	O	O	
non	O	O	O	O	
mi	O	O	O	O	
pareva	O	O	O	O	
che	O	O	O	O	
una	O	O	O	O	
pallida	O	O	O	O	
immagine	O	O	O	O	
della	O	O	O	O	
suprema	O	O	O	O	
felicità	O	O	O	O	
dell	O	O	O	O	
'	O	O	O	O	
uomo	B-PER	O	O	O	
.	O	O	O	O	

Povere	B-PER	O	O	O	
madri	I-PER	O	O	O	
!	O	O	O	O	

Quando	O	O	O	O	
noi	O	O	O	O	
diamo	O	O	O	O	
tutto	O	O	O	O	
,	O	O	O	O	
che	O	O	O	O	
poca	O	O	O	O	
cosa	O	O	O	O	
riceviamo	O	O	O	O	
in	O	O	O	O	
ricambio	O	O	O	O	
!	O	O	O	O	

Egli	O	O	O	O	
l	O	O	O	O	
'	O	O	O	O	
adora	O	O	O	O	
la	B-PER	O	O	O	
sua	I-PER	O	O	O	
Sofia	I-PER	O	O	O	
.	O	O	O	O	

E	O	O	O	O	
tutto	O	O	O	O	
quello	O	O	O	O	
che	O	O	O	O	
io	O	O	O	O	
ho	O	O	O	O	
fatto	O	O	O	O	
per	O	O	O	O	
allontanarlo	O	O	O	O	
da	O	O	O	O	
lei	O	O	O	O	
,	O	O	O	O	
non	O	O	O	O	
ha	O	O	O	O	
servito	O	O	O	O	
che	O	O	O	O	
a	O	O	O	O	
rendergliela	O	O	O	O	
più	O	O	O	O	
cara	O	O	O	O	
.	O	O	O	O	

E	O	O	O	O	
lei	O	O	O	O	
...	O	O	O	O	
quella	B-PER	O	O	O	
bionda	I-PER	O	O	O	
ardente	I-PER	O	O	O	
,	I-PER	O	O	O	
quella	I-PER	O	O	O	
creatura	I-PER	O	O	O	
dagli	I-PER	O	O	O	
istinti	I-PER	O	O	O	
così	I-PER	O	O	O	
diversi	I-PER	O	O	O	
dai	I-PER	O	O	O	
nostri	I-PER	O	O	O	
,	O	O	O	O	
dimenticherà	O	O	O	O	
essa	O	O	O	O	
che	O	O	O	O	
io	O	O	O	O	
ho	O	O	O	O	
voluto	O	O	O	O	
rapirle	O	O	O	O	
la	O	O	O	O	
sua	O	O	O	O	
felicità	O	O	O	O	
?	O	O	O	O	

...	O	O	O	O	
Avrà	O	O	O	O	
la	O	O	O	O	
forza	O	O	O	O	
di	O	O	O	O	
vincere	O	O	O	O	
il	O	O	O	O	
suo	O	O	O	O	
rancore	O	O	O	O	
di	O	O	O	O	
donna	B-PER	O	O	O	
amante	I-PER	O	O	O	
,	O	O	O	O	
come	O	O	O	O	
io	O	O	O	O	
ho	O	O	O	O	
vinto	O	O	O	O	
le	O	O	O	O	
mie	O	O	O	O	
ripugnanze	O	O	O	O	
