I	O	O	O	O	
.	O	O	O	O	

L	O	O	O	O	
'	O	O	O	O	
arrivo	O	O	O	O	
del	O	O	O	O	
"	O	O	O	O	
Senegal	B-PER	O	O	O	
"	O	O	O	O	
.	O	O	O	O	

Alle	O	O	O	O	
tre	O	O	O	O	
,	O	O	O	O	
quando	O	O	O	O	
la	O	O	O	O	
campana	O	O	O	O	
annunziò	O	O	O	O	
la	O	O	O	O	
fine	O	O	O	O	
della	O	O	O	O	
lezione	O	O	O	O	
,	O	O	O	O	
il	B-PER	O	O	O	
professore	I-PER	O	O	O	
Domenico	I-PER	O	O	O	
Perez	I-PER	O	O	O	
non	O	O	O	O	
lasciò	O	O	O	O	
liberi	O	O	O	O	
,	O	O	O	O	
come	O	O	O	O	
avrebbe	O	O	O	O	
dovuto	O	O	O	O	
,	O	O	O	O	
i	B-PER	O	O	O	
suoi	I-PER	O	O	O	
discepoli	I-PER	O	O	O	
.	O	O	O	O	

Spiegava	O	O	O	O	
da	O	O	O	O	
due	O	O	O	O	
ore	O	O	O	O	
un	O	O	O	O	
atto	O	O	O	O	
dell	O	O	O	O	
'	O	O	O	O	
Edipo	O	O	O	O	
Re	O	O	O	O	
e	O	O	O	O	
non	O	O	O	O	
voleva	O	O	O	O	
interromperlo	O	O	O	O	
.	O	O	O	O	

Dominando	O	O	O	O	
con	O	O	O	O	
la	O	O	O	O	
voce	O	O	O	O	
ferma	O	O	O	O	
e	O	O	O	O	
severa	O	O	O	O	
i	O	O	O	O	
moti	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
impazienza	O	O	O	O	
della	O	O	O	O	
classe	B-PER	O	O	O	
,	O	O	O	O	
andò	O	O	O	O	
avanti	O	O	O	O	
per	O	O	O	O	
un	O	O	O	O	
'	O	O	O	O	
altra	O	O	O	O	
diecina	O	O	O	O	
di	O	O	O	O	
minuti	O	O	O	O	
,	O	O	O	O	
sino	O	O	O	O	
alla	O	O	O	O	
fine	O	O	O	O	
;	O	O	O	O	
poi	O	O	O	O	
pronunziò	O	O	O	O	
la	O	O	O	O	
frase	O	O	O	O	
sacramentale	O	O	O	O	
:	O	O	O	O	
--	O	O	O	O	
Basterà	O	O	O	O	
per	O	O	O	O	
oggi	O	O	O	O	
.	O	O	O	O	

Appena	O	O	O	O	
uscito	O	O	O	O	
nel	O	O	O	O	
corridoio	B-FAC	O	O	O	
,	O	O	O	O	
in	O	O	O	O	
compagnia	O	O	O	O	
degli	O	O	O	O	
alunni	B-PER	O	O	O	
più	I-PER	O	O	O	
diligenti	I-PER	O	O	O	
che	O	O	O	O	
gli	O	O	O	O	
rivolgevano	O	O	O	O	
ancora	O	O	O	O	
domande	O	O	O	O	
intorno	O	O	O	O	
alle	O	O	O	O	
cose	O	O	O	O	
udite	O	O	O	O	
,	O	O	O	O	
si	O	O	O	O	
vide	O	O	O	O	
