Anna	B-PER	O	O	O	
così	O	O	O	O	
racconta	O	O	O	O	
:	O	O	O	O	
Per	O	O	O	O	
lungo	O	O	O	O	
tempo	O	O	O	O	
,	O	O	O	O	
l	O	O	O	O	
'	O	O	O	O	
amore	O	O	O	O	
che	O	O	O	O	
mi	O	O	O	O	
portava	O	O	O	O	
Giustino	B-PER	O	O	O	
Morelli	I-PER	O	O	O	
fu	O	O	O	O	
la	O	O	O	O	
mia	O	O	O	O	
segreta	O	O	O	O	
consolazione	O	O	O	O	
e	O	O	O	O	
il	O	O	O	O	
mio	O	O	O	O	
segreto	O	O	O	O	
orgoglio	O	O	O	O	
.	O	O	O	O	

Io	O	O	O	O	
era	O	O	O	O	
una	B-PER	O	O	O	
donna	I-PER	O	O	O	
assolutamente	I-PER	O	O	O	
infelice	I-PER	O	O	O	
,	O	O	O	O	
con	O	O	O	O	
mio	B-PER	O	O	O	
marito	I-PER	O	O	O	
:	O	O	O	O	
una	O	O	O	O	
di	O	O	O	O	
quelle	O	O	O	O	
infelicità	O	O	O	O	
coniugali	O	O	O	O	
intime	O	O	O	O	
e	O	O	O	O	
inesauribili	O	O	O	O	
che	O	O	O	O	
assumono	O	O	O	O	
le	O	O	O	O	
più	O	O	O	O	
tormentose	O	O	O	O	
e	O	O	O	O	
quotidiane	O	O	O	O	
forme	O	O	O	O	
,	O	O	O	O	
che	O	O	O	O	
mettono	O	O	O	O	
al	O	O	O	O	
cimento	O	O	O	O	
la	O	O	O	O	
maggior	O	O	O	O	
pazienza	O	O	O	O	
femminile	O	O	O	O	
e	O	O	O	O	
che	O	O	O	O	
sconvolgono	O	O	O	O	
nell	O	O	O	O	
'	O	O	O	O	
anima	O	O	O	O	
più	O	O	O	O	
ferma	O	O	O	O	
ogni	O	O	O	O	
idea	O	O	O	O	
di	O	O	O	O	
giustizia	O	O	O	O	
.	O	O	O	O	

Mio	B-PER	O	O	O	
marito	I-PER	O	O	O	
non	O	O	O	O	
mi	O	O	O	O	
era	O	O	O	O	
soltanto	O	O	O	O	
