I	O	O	O	O	
.	O	O	O	O	

Che	O	O	O	O	
freddo	O	O	O	O	
,	O	O	O	O	
che	O	O	O	O	
freddo	O	O	O	O	
,	O	O	O	O	
faceva	O	O	O	O	
a	O	O	O	O	
Como	B-GPE	O	O	O	
,	O	O	O	O	
in	O	O	O	O	
gennaio	O	O	O	O	
!	O	O	O	O	

Del	O	O	O	O	
Bisbino	B-LOC	O	O	O	
non	O	O	O	O	
era	O	O	O	O	
possibile	O	O	O	O	
scorgere	O	O	O	O	
la	B-LOC	O	O	O	
vetta	I-LOC	O	O	O	
,	O	O	O	O	
incappucciata	O	O	O	O	
in	O	O	O	O	
una	O	O	O	O	
nuvola	O	O	O	O	
grigiastra	O	O	O	O	
;	O	O	O	O	
e	O	O	O	O	
sotto	O	O	O	O	
la	O	O	O	O	
nuvola	O	O	O	O	
s	O	O	O	O	
'	O	O	O	O	
ampliava	O	O	O	O	
una	B-LOC	O	O	O	
larga	I-LOC	O	O	O	
distesa	I-LOC	O	O	O	
di	I-LOC	O	O	O	
neve	I-LOC	O	O	O	
;	O	O	O	O	
l	O	O	O	O	
'	O	O	O	O	
aria	O	O	O	O	
gelida	O	O	O	O	
soffiava	O	O	O	O	
di	O	O	O	O	
là	O	O	O	O	
,	O	O	O	O	
movendo	O	O	O	O	
le	B-LOC	O	O	O	
acque	I-LOC	O	O	O	
del	I-LOC	O	O	O	
primo	I-LOC	O	O	O	
bacino	I-LOC	O	O	O	
,	O	O	O	O	
che	O	O	O	O	
s	O	O	O	O	
'	O	O	O	O	
accartocciavano	O	O	O	O	
per	O	O	O	O	
il	O	O	O	O	
brividìo	O	O	O	O	
.	O	O	O	O	

Col	O	O	O	O	
bavero	O	O	O	O	
della	O	O	O	O	
pelliccia	O	O	O	O	
alzato	O	O	O	O	
fino	O	O	O	O	
alle	O	O	O	O	
orecchie	O	O	O	O	
,	O	O	O	O	
gli	O	O	O	O	
occhi	O	O	O	O	
bassi	O	O	O	O	
a	O	O	O	O	
schivar	O	O	O	O	
certi	O	O	O	O	
mucchi	O	O	O	O	
di	O	O	O	O	
neve	O	O	O	O	
giallastra	O	O	O	O	
ond	O	O	O	O	
'	O	O	O	O	
era	O	O	O	O	
disseminata	O	O	O	O	
piazza	B-LOC	O	O	O	
Cavour	I-LOC	O	O	O	
,	O	O	O	O	
Tullio	B-PER	O	O	O	
Sciara	I-PER	O	O	O	
accompagnava	O	O	O	O	
Estella	B-PER	O	O	O	
in	O	O	O	O	
quella	O	O	O	O	
inutile	O	O	O	O	
passeggiata	O	O	O	O	
;	O	O	O	O	
e	O	O	O	O	
correvano	O	O	O	O	
ambedue	O	O	O	O	
.	O	O	O	O	

Estella	B-PER	O	O	O	
gli	O	O	O	O	
lanciò	O	O	O	O	
un	O	O	O	O	
'	O	O	O	O	
occhiata	O	O	O	O	
di	O	O	O	O	
